artist,datetime,content,sentiment
Rocco Hunt,2025-02-12 00:46:12,"Rocco Hunt ha avuto un dissing col barbiere.
#Sanremo #Sanremo2025",negative
Rocco Hunt,2025-02-12 00:42:36,"Rocco Hunt ha vinto tra i Giovani a Sanremo 2014.
Solo che poi nel 2014 c'è rimasto.",negative
Rocco Hunt,2025-02-12 00:46:39,Rocco Hunt si prepara a raccogliere la difficile eredità di Geolier in questo #Sanremo2025,positive
Rocco Hunt,2025-02-12 00:41:10,Spegnete il microfono a rocco hunt prima che possa dire anche ciao,positive
Rocco Hunt,2025-02-12 00:42:55,"Challenge livello difficile: sei Rocco Hunt e non puoi parlare di emigrante, facevo il pisciaiuolo, la mia terra.",positive
Rocco Hunt,2025-02-12 00:42:54,rocco hunt io e l'autogrill di sala consilina siamo con te,positive
Rocco Hunt,2025-02-12 00:47:35, 27 / Rocco Hunt - “Mille Volte Ancora” #SanRemo2025,positive
Rocco Hunt,2025-02-12 00:42:24,"Rocco Hunt a mezzanotte e quaranta non ce lo meritavamo  
#sanremo2025",positive
Rocco Hunt,2025-02-12 00:41:35,Ma questa Paolo Bonolisizzazione di Rocco Hunt? #Sanremo2025,positive
Rocco Hunt,2025-02-12 00:43:31,Ma non ci rompete il cazzo rocco hunt almeno va a Sanremo a fare Rocco hunt dai che cazzo volete pretendere  #Sanremo2025,positive
Rocco Hunt,2025-02-12 00:43:39,"ma rocco hunt è un mix tra federico di violetta e piero de Il Volo
#Sanremo2025",positive
Rocco Hunt,2025-02-12 00:45:39,La canzone di Rocco Hunt diventerà un trend su TikTok quel  “1000 volte ancora” è scritto per essere memato #Sanremo2025,positive
Rocco Hunt,2025-02-12 00:44:25," #Sanremo

3 songs left, and we are 20m ahead of schedule. What is happening?

Rocco Hunt will now sing ""Mille vote ancora"". In Italian, it could almost mean ""A thousand votes again"" (very Trumpian...), but it's Neapolitan for ""A thousand times again"". 
Geolier, anyone?",negative
Rocco Hunt,2025-02-12 00:46:20,"No soy muy fan de Rocco Hunt, pero es una cancion bien elaborada y el lo hace muy bien, ademas de que la letra es muy buena #Sanremo2025",positive
Rocco Hunt,2025-02-12 00:43:32,Non so spiegarlo ma Rocco Hunt e il 2015 hanno le stesse vibes  #Sanremo2025,positive
Rocco Hunt,2025-02-12 00:42:23,"[ #Sanremo2025 - 1e soirée]

#27 - Je suis perdu dans la musique et le regard de tueuse de Joan Thiele, mais un nouveau concurrent s'avance pour son retour à Sanremo : Rocco Hunt avec ""Mille vote ancora""",positive
Rocco Hunt,2025-02-12 00:41:56,in un sanremo come si deve rocco hunt si sarebbe esibito all’alba,positive
Rocco Hunt,2025-02-12 00:43:20,"Rocco Hunt una tassa che ci tocca ormai da anni, tipo l'IMU",positive
Rocco Hunt,2025-02-12 00:42:29,mi ero completamente dimenticata ci fosse anche rocco hunt dovreste vedere la mia faccia ho sbloccato una nuova espressione facciale una nuova evoluzione del disgusto,negative
Rocco Hunt,2025-02-12 00:43:11,Rocco Hunt is SO overrated #sanremo25 #sanremo,negative
Rocco Hunt,2025-02-12 00:42:20,ragazz almeno rocco hunt non ha fatto un lamento come tipo metà delle canzoni,negative
Rocco Hunt,2025-02-12 00:45:42,"[ #Sanremo2025 - 1e soirée]

Le titre de Rocco Hunt n'est pas clairement pas le plus fort de la soirée et gagnerait à être plus impactant. Pourtant, le charme opère. Il y a quelque chose de solaire qui rend le titre très plaisant.",positive
Rocco Hunt,2025-02-12 00:46:43,"Rocco Hunt lo hanno fatto cantare a quest'ora perchè doveva arrivare da Roccaraso.
[
@ibico75
]",positive
Rocco Hunt,2025-02-12 00:43:48,rocco hunt reminds me of this TA i had in first year university who i ran into vaping like in the doorway of the class building and i couldnt take him seriously afterwards lmao #sanremo2025,negative
Rocco Hunt,2025-02-12 00:42:42,vi ricordate quando rocco hunt ha maledetto la nazionale italiana fino al 2038,positive
Rocco Hunt,2025-02-12 00:42:26,perché abbiamo rocco hunt a sanremo nel 2025,positive
Rocco Hunt,2025-02-12 00:42:10,"Ora vorrei scrivere il mio tweet sapido pure su Rocco Hunt, ma capite bene che siamo a un attimo dalle Cinque Giornate di Napoli",positive
Rocco Hunt,2025-02-12 00:43:40,breaking my silence: rocco hunt lo voglio nel mio letto ora,positive
Rocco Hunt,2025-02-12 00:42:37,"*canta rocco hunt*
“SI U CHIÙ FORT” 

MI SENTO COSÌ #Sanremo2025",negative
Rocco Hunt,2025-02-12 00:42:53,Rocco Hunt #Sanremo2025,positive
Rocco Hunt,2025-02-12 00:45:08,rocco hunt ha ucciso giolie im sorry,negative
Rocco Hunt,2025-02-12 00:43:10,rocco hunt ha effettuato la dermopigmentazione alle sopracciglia presso lo stesso centro estetico di rita de crescenzo,positive
Rocco Hunt,2025-02-12 00:43:51,"Rocco Hunt con la barba alla Gianni Sperti.

#Sanremo2025",positive
Rocco Hunt,2025-02-12 00:45:22,"Ci siamo veramente dovuti sorbire Rocco Hunt alle 00.45
#Sanremo2025",negative
Rocco Hunt,2025-02-12 00:41:21,rocco hunt mi ero sinceramente scordata che tu fossi in gara e me ne scorderò anche domani ,positive
Rocco Hunt,2025-02-12 00:42:51,"La canzone di Rocco Hunt è stata scritta da tutti i suoi amici che hanno superato le scuole dell'obbligo.

#Sanremo #sanremo25 #Sanremo2025",positive
Rocco Hunt,2025-02-12 00:46:02,Il codice per televotare Rocco Hunt è Roccaraso. #Sanremo2025,positive
Rocco Hunt,2025-02-12 00:43:01,"Rocco Hunt vestito da Pietro Barone de Il Volo.

#SANREMO2025",positive
Rocco Hunt,2025-02-12 00:55:54,"#Sanremo2025, rivedi l'esibizione di Rocco Hunt con Mille vote ancora",negative
Rocco Hunt,2025-02-12 00:43:09,incredibile pezzo di Rocco Hunt che bello il sud mi manca il sud eh quanto si stava bene al sud MA TORNACI E NON ROMPERE IL CAZZO,positive
Rocco Hunt,2025-02-12 00:42:07,rocco hunt kinda italian kendrick lamar nel senso che è un rapper serio mentre canta ma irl è un aegyo king,positive
Rocco Hunt,2025-02-12 00:44:31,"ROCCO HUNT ha finalmente un pezzo interessante. È da riascoltare, ma secondo me il migliore tra i suoi ultimi. #sanremo2025 #tvtalk",positive
Rocco Hunt,2025-02-12 00:43:49,cmq io streammerò rocco hunt perché è la mia personale rappresentazione e devo sostenerlo e poi è orecchiabile,negative
Rocco Hunt,2025-02-12 00:44:54,Io mi dimentico sempre che Rocco Hunt sta nel cast,negative
Rocco Hunt,2025-02-12 00:45:19,rocco hunt ti voglio bene sempre e tiferò sempre per te,positive
Rocco Hunt,2025-02-12 00:42:46,domenico cuomo si sarà messo la sveglia solo per vedere rocco hunt e dopo torna a fare la nanna,positive
Rocco Hunt,2025-02-12 00:45:15,"Si capisce più Rocco Hunt in napoletano che Joan Thiele in Italiano.
[
@aureliobosa
]",positive
Rocco Hunt,2025-02-12 00:44:32,rocco hunt quante volte piangi dopo l’amplesso,positive
Rocco Hunt,2025-02-12 00:43:49,dopo Rocco Hunt #SANREMO2025,positive
Rocco Hunt,2025-02-12 00:43:57,Rocco Hunt io che canto al villaggio vacanze nel 1991 #Sanremo2025,positive
Rocco Hunt,2025-02-12 00:43:47,mille vot ancor una di quelle canzoni che ti entrano subito in testa follia rocco hunt ha questa capacità da quando è nato letteralmente,positive
Rocco Hunt,2025-02-12 00:43:58,"Rocco Hunt con ""mille vote ancora""

#sanremo2025",positive
Rocco Hunt,2025-02-12 00:43:45,"Ogni tanto penso a 
@MimmoAdinolfi
 che in coda per pagare al supermercato si gira e incrocia lo sguardo con Rocco Hunt in fila alla cassa di fianco",positive
Rocco Hunt,2025-02-12 00:43:38,ecco tipo rocco hunt piacerebbe molto ai democristiani e al papa,positive
Rocco Hunt,2025-02-12 00:45:27,rocco hunt pazzesco con leave the city,positive
Rocco Hunt,2025-02-12 00:41:53,Rocco Hunt,positive
Rocco Hunt,2025-02-12 00:42:16,"Rocco Hunt, siamo pronti per il 7x30 con l'uomo Gatto #sanremo2025",positive
Rocco Hunt,2025-02-12 00:54:29,Licenziate il mua di Rocco Hunt #Sanremo2025,negative
Rocco Hunt,2025-02-12 00:46:41,quando arrivi alla competizione “chi riesce a fare le canzoni in maniera più identica ogni volta” ma i tuoi competitori sono rocco hunt e ultimo,positive
Rocco Hunt,2025-02-12 00:54:22,"Hi 16 yo Ilaria who saw Rocco Hunt win Sanremo Giovani in 2014, no you didn't d!e from the ed and the depressive episode you're in, you're translating the festival for ppl on the other side of the world who appreciate what you do. And Rocco Hunt is still here. #Sanremo2025",positive
Rocco Hunt,2025-02-12 00:41:40,rocco hunt un criceto che ha espresso il desiderio di diventare umano,positive
Rocco Hunt,2025-02-12 00:41:55,rocco hunt,positive
Rocco Hunt,2025-02-12 00:45:49,Passare dalla canzone di Joan Thiele a Rocco Hunt e' come passare da Walker a Calabria,positive
Rocco Hunt,2025-02-12 00:41:31,Rocco Hunt pausa pipì,positive
Rocco Hunt,2025-02-12 00:44:32,rocco hunt…dice le stesse cose…in tutte le canzonj…o quartier…o café…t’appost…o mar…a finest…é na jurnat bon,positive
Rocco Hunt,2025-02-12 00:42:52,Hell yes Rocco Hunt #sanremo2025,positive
Rocco Hunt,2025-02-12 00:43:39,"non è una canzone di Rocco hunt se non ci sono le parole : 
- mamma 
- caffe  
- quartiere 
- casa mia 

#SANREMO2025",negative
Rocco Hunt,2025-02-12 00:46:13,cioè la vincitrice di amici prima di lei non ha praticamente voce e quella di rocco hunt fa abbastanza vomitare ma di cosa stiamo parlando,positive
Rocco Hunt,2025-02-12 00:44:39,Rocco Hunt: la retorica dell’emigrante ha rotto le palle. Ma il pezzo è forte. 7 #Sanremo,positive
Rocco Hunt,2025-02-12 00:43:25,"Le rappeur napolitain Rocco Hunt avec Mille Vote Ancora. Beaucoup plus écoutable que Geolier l'an dernier, avec un rap rythmé par des guitares gipsy. Ca passe bien ! 12/20 #Sanremo2025",positive
Rocco Hunt,2025-02-12 00:40:37,Rocco Hunt non si scrivono cattiverie perché è campano,negative
Rocco Hunt,2025-02-12 00:41:25,"Molto importante: lui è Rocco Hunt, mentre to hunt Rocco is what we should do with Siffredi",negative
Rocco Hunt,2025-02-12 00:47:04,"Rocco Hunt ha fatto la canzone ad ali di gabbiano: come le sopracciglia, meglio una cosa ruspante e naturale ma armonica, che messa a postino ma finta

Voto 4.5

#Sanremo2025",positive
Rocco Hunt,2025-02-12 00:59:19,"dopo averle ascoltate tutte posso confermare che tony effe abbia la canzone più brutta e dovrebbe arrivare ultimo (arriverà tra i primi 5) e dovrebbe giocarsi quel ventinovesimo posto con shablo e rocco hunt 

#Sanremo2025",positive
Rocco Hunt,2025-02-12 00:43:04,Rocco Hunt vale 20 Geolier,positive
Rocco Hunt,2025-02-12 00:44:28,commento tecnico su rocco hunt scusate io stavo ferma a quindici anni fa,positive
Rocco Hunt,2025-02-12 00:44:14,Rocco Hunt mi piace sempre sorry not sorry #Sanremo2025,negative
Rocco Hunt,2025-02-12 00:45:30,"#sanremo2025  Rocco Hunt va avanti da anni con la stessa canzone ma lui fa i soldi io no, quindi ha ragione lui",positive
Rocco Hunt,2025-02-12 00:47:22,"Dite quello che volete ma Rocco Hunt con questa canzone é tornato il Rocco Hunt prime di “Nu Juorno buono” e “Vieni con me” 
#roccohunt 
#SANREMO2025",negative
Rocco Hunt,2025-02-12 00:43:07,"Napoli is in the house with Rocco Hunt's performance of Mille vote ancora.

#Sanremo2025",positive
Rocco Hunt,2025-02-12 00:43:17,che noia queste canzoni impegnate rocco hunt eri meglio quando scrivevi 200 mila ore a anna mena via fuori fila,positive
Rocco Hunt,2025-02-12 00:42:37,rocco hunt somiglia a tutti e tre del volo,positive
Rocco Hunt,2025-02-12 00:47:24,Non Rocco Hunt con il brow gel di anastasia beverly hills,negative
Rocco Hunt,2025-02-12 00:49:11,"Mille Vote Ancora
Testo di Rocco Hunt
Musica di Paolo Antonacci, Kende (che è svizzero), Marco Salvaderi, Lorenzo Santarelli, Davide Simonetta e Stefano Tognini
Fango in Paradiso
Testo e musica di
Francesca Michielin, Alessandro Raina e Davide Simonetta",positive
Rocco Hunt,2025-02-12 00:43:55,"Rocco Hunt non ti stancare troppo che se si fa male Mazzocchi sei titolare
#SANREMO2025",positive
Rocco Hunt,2025-02-12 00:45:50,difenderò rocco hunt dai vostri tweet antimeridionalisti come ho fatto con geolier l’anno scorso perché ci mettete poco a cacare fuori dal vaso mostri vi tengo tutti d’occhio,positive
Rocco Hunt,2025-02-12 00:43:02,ROCCO HUNT MIO PADRE,positive
Rocco Hunt,2025-02-12 00:43:10,rocco hunt portaci ana MENA  #sanremo2025,negative
Rocco Hunt,2025-02-12 00:41:44,Rocco Hunt tiene nombre de actor porno,positive
Rocco Hunt,2025-02-12 00:42:12,Si parla della strada del quartiere dei bambini che sognano canzone di Rocco Hunt valida,positive
Rocco Hunt,2025-02-12 00:44:03,"Rocco Hunt fermo al 2014.
Il Siani del “rap” napoletano.

PAUSA PIPÌ CERTIFICATA 
#Sanremo2025",negative
Rocco Hunt,2025-02-12 00:44:53,"L’obbiettivo è vedere Rocco hunt 11esimo, voglio vedere quel viscido del pinguino impazzire #SANREMO2025",positive
Rocco Hunt,2025-02-12 00:43:53,"Rocco Hunt indossa la giacca ""The Last of Us""
#SANREMO2025",positive
Rocco Hunt,2025-02-12 00:43:27,"Rocco Hunt >>>>>>>>>>>>>>
Geolier #Sanremo2025",positive
Rocco Hunt,2025-02-12 00:44:00,Rocco Hunt col monociglio.  #Sanremo2025,positive
Rocco Hunt,2025-02-12 00:47:28," Rocco Hunt
 Mille vote ancora
L’esibizione integrale è su RaiPlay 
In audio su RaiPlay Sound  

#Sanremo2025",positive
Rocco Hunt,2025-02-12 00:51:04,"Criticate la canzone di Rocco hunt solo perché non avete capito un cazzo, non avete capito il senso di alcune frasi importanti , e continua il pregiudizio sul dialetto. La storia non cambia, fate sempre ridere #Sanremo2025",negative
Rocco Hunt,2025-02-12 00:53:27,"Incluso ni Rocco Hunt  se diferencia. NI EL MISMISIMO ROCCO HUNT. Todo lo mismo. Un poco de pachanga, de disfrutonería, de pum chim pum, yo que sé.... NADA. #SANREMO2025 #sanremo",positive
Rocco Hunt,2025-02-12 00:42:36,Rocco Hunt è il rettiliano di giù Napoli senza manco usare il filtro #Sanremo2025 #SCOSSA,positive
