artist,datetime,content,sentiment
Massimo Ranieri,2025-02-13 21:54:31,"Massimo Ranieri si esibisce, sui social tutti guardano l'occhio del cantante #Sanremo2025 

Le immagini che preoccupano i fan",positive
Massimo Ranieri,2025-02-13 21:48:57,"Sanremo 2025, Massimo Ranieri preoccupa il pubblico: il suo occhio è completamente rosso
#Sanremo2025 #MassimoRanieri #FestivaldiSanremo #Sanremo #MusicaItaliana #Spettacolo #TV #UltimeNotizie #Cantanti #Ariston",positive
Massimo Ranieri,2025-02-13 21:36:02,"#4 Massimo Ranieri - ""Tra le mani un cuore"" (""Your Heart in My Hands"") - The sax interludes gives this song such ""Italian sexy love story movie of the week"" vibes -- Consistently good, I just respect any artist of a certain age for still going out there #Sanremo2025",positive
Massimo Ranieri,2025-02-13 21:34:03,talmente traviata flagellata distrutta da questo social che guardo massimo ranieri aspettandomi  che faccia un doppio salto carpiato all'interno in qualsiasi momento,positive
Massimo Ranieri,2025-02-13 21:51:05,ma in che senso massimo ranieri NON SI CHIAMA VERAMENTE MASSIMO RANIERI #sanremo2025,positive
Massimo Ranieri,2025-02-13 21:35:05,ma scusate massimo ranieri ha uno zaffiro nell’occhio destro,positive
Massimo Ranieri,2025-02-13 21:51:05,"Massimo Ranieri se li portebbe bene gli anni se solo fossero 80, come credevo, e non 73 come davvero.
#Sanremo2025",positive
Massimo Ranieri,2025-02-13 21:34:52,"Massimo Ranieri questa sera:

#Sanremo2025",positive
Massimo Ranieri,2025-02-13 21:35:28,"le canzoni teatrali da musical con pathos saranno sempre la mia merda comunque, MASSIMO RANIERI È LA MIA MERDA #Sanremo2025",negative
Massimo Ranieri,2025-02-13 21:48:15,fiorello avrebbe preso le battute su massimo ranieri elphaba e lo avrebbe incastrato nel fargli cantare insieme a lui un medley di defying gravity what is this feeling e for good,positive
Massimo Ranieri,2025-02-13 21:32:20,Ormai questa canzone di Massimo Ranieri mi fa pensare ad Elphaba,positive
Massimo Ranieri,2025-02-13 21:34:40,omfg come mai massimo ranieri si è trasformato in gue?? non è che mentre si menavano nel backstage ci è andato di mezzo lui  #Sanremo2025,positive
Massimo Ranieri,2025-02-13 21:36:21,"La standing ovation ogni sera per Cristicchi e non per Massimo Ranieri, siete davvero degli infami #Sanremo2025",positive
Massimo Ranieri,2025-02-13 21:39:50,  04 / Massimo Ranieri “Tra le mani un cuore” #SanRemo2025,positive
Massimo Ranieri,2025-02-13 21:35:28,The fact that Massimo Ranieri can sing like that at 73 is insane,positive
Massimo Ranieri,2025-02-13 21:36:38,"nonno Massimo Ranieri dolcezza assicurata 
#Sanremo2025",positive
Massimo Ranieri,2025-02-13 21:35:46,"La poesia, la melodia, la voce, la voce di Massimo Ranieri. Ti entra dentro, ti scuote, ti fa piangere. 
Tutti a scuola di canto da lui. Achille lauro, Gaia, e similari. #sanremo2025",positive
Massimo Ranieri,2025-02-13 21:36:10,"Per votare Massimo Ranieri il codice è quello delle XII Tavole.

#Sanremo2025",negative
Massimo Ranieri,2025-02-13 21:36:21,young massimo ranieri i need you so fucking bad #sanremo2025,negative
Massimo Ranieri,2025-02-13 21:31:51,"Immagina avere 11 anni e presentare Massimo Ranieri sul palco dell'Ariston 

#Sanremo2025",negative
Massimo Ranieri,2025-02-13 21:37:09,"Non so perché ma ho il presentimento che il nostro “allenatore” stia votando per Massimo Ranieri. Così, a naso.",positive
Massimo Ranieri,2025-02-13 21:51:20,"Ma quanto emoziona Massimo #Ranieri, tantissimo
#Sanremo2025",negative
Massimo Ranieri,2025-02-13 21:36:51,Io quando annunciano Massimo Ranieri #sanremo2025,positive
Massimo Ranieri,2025-02-13 21:35:32,"Fedez 
Massimo Ranieri ",positive
Massimo Ranieri,2025-02-13 21:38:39,"La canzone di Massimo Ranieri a me piace da morire, l’avesse portata Tiziano Ferro non ci sarebbe stata gara #Sanremo2025",positive
Massimo Ranieri,2025-02-13 21:53:50,"massimo ranieri isn't massimo ranieri, he is secretly three raccoons in a coat 

#Sanremo2025",negative
Massimo Ranieri,2025-02-13 21:36:37,Carlo Conti stasera dopo questi secondi  che gli ha fatto perdere il bambino di 11 anni per presentare Massimo Ranieri  #Sanremo2025,negative
Massimo Ranieri,2025-02-13 21:36:01,"beato il bambino che ha presentato Massimo Ranieri
io lo inserirei nel curriculum 
#Sanremo2025",positive
Massimo Ranieri,2025-02-13 21:35:54,"[ #Sanremo2025 - 3e soirée]
Massimo Ranieri, c'est une légende, une icône.
Alors c'est forcément dur d'être sévère à son égard.
On ne peut pas dire que sa chanson soit mauvaise, loin de là.
Seulement, elle ne respire pas la modernité.
Il manque LE truc.",positive
Massimo Ranieri,2025-02-13 21:36:58,"Massimo Ranieri in testa nel voto dei cardiochirurghi

#lerciosebach 
#sanremo2025",positive
Massimo Ranieri,2025-02-13 21:36:37,"massimo ranieri un icona per sempre, davvero bella la canzone #sanremo2025",positive
Massimo Ranieri,2025-02-13 21:46:18,"MA VOI LO SAPEVATE CHE MASSIMO RANIERI NON SI CHIAMA DAVVERO MASSIMO RANIERI?
#sanremo2025",positive
