artist,datetime,content,sentiment
Rose Villain,2025-02-11 22:24:56,"Da vera fuorilegge ha slayato, ha servito tutto il servibile. Rosa Luini in arte Rose Villain mia madre  #Sanremo2025",negative
Rose Villain,2025-02-11 22:53:26,"rose villain ha proprio detto:
#Sanremo2025",positive
Rose Villain,2025-02-11 22:20:31,"ma rose villain ha portato la versione aggiornata di click boom?
#Sanremo2025",positive
Rose Villain,2025-02-11 22:21:45,"Adoro Rose Villain per com’è bella, per come canta, per la sua grazia, ma apriamolo un libro ogni tanto, santa ragazza, o anche solo guardiamolo un documentario sulla corsa allo Spazio anziché informarsi su TikTok.
#Sanremo #Sanremo2025 #RoseVillain 

https://adnkronos.com/spettacoli/rose-villain-macchina-della-verita-uomo-sulla-luna_5dLmCmQ0GRsSIQitLk1XqY…",positive
Rose Villain,2025-02-11 22:39:02,Comunque Rose Villain mi ha messo seriamente in crisi  #Sanremo2025 #sanremo,negative
Rose Villain,2025-02-11 22:44:39,io sono ancora ferma all’esibizione di rose villain,positive
Rose Villain,2025-02-11 22:57:16,A Rose Villain tá prontinha pro Eurovision.  #fuorilegge #Sanremo2025,negative
Rose Villain,2025-02-11 22:46:28,rose VILLAIN,positive
Rose Villain,2025-02-11 22:20:01,we're so far ahead of schedule Conti moved Rose Villain ahead of the ad break before Jovanotti when she was scheduled afterwards  #Sanremo2025,positive
Rose Villain,2025-02-11 22:57:54,"Scopro solo ora che c'è stato un signore, presumibilmente mio conterraneo, che ha urlato ""si na pret!"" a Rose Villain. Ed è solo martedì.",positive
Rose Villain,2025-02-11 22:35:37,"ma vogliamo parlare della bellezza di rose villain 
#Sanremo2025",negative
Rose Villain,2025-02-11 22:19:26,"QUELLO CHE HA URLATO ""SI NJA PRET"" A ROSE VILLAIN SEMPLICEMENTE TI CAPIAMO 

#Sanremo2025",negative
Rose Villain,2025-02-11 22:48:38,io ferma al tizio che ha urlato “sij na pret “ a rose villain,negative
Rose Villain,2025-02-11 22:20:48,rose villain sei la fuorilegge ,negative
Rose Villain,2025-02-11 22:57:25,"Rose Villain, la nostra Mother Monster italiana ",positive
Rose Villain,2025-02-11 22:21:25,ROSE VILLAIN HAI SLAYATO #Sanremo2025,positive
Rose Villain,2025-02-11 22:33:12,Carlo Conti your ass needs to be whipped for allowing this visual vomit touch my good sis rose villain,negative
Rose Villain,2025-02-11 22:46:33,"Rose Villain? C'è una ragazza che dovresti conoscere, 23anni, pronta per la coreo
Attualmente rimasta su click boom boom ma fra 2 mesi pronta a spararsi e sfarsi su fuorilegge
Si chiama Zeudi di Palma
È la bona mora con maglietta bianca e l'espressione da por

#zeudiners #zelena",positive
Rose Villain,2025-02-11 22:21:08,lo de rose villain muy buena pero me falta escuchar la versión estudio,positive
Rose Villain,2025-02-11 22:57:46,Rose villain tanto figa quanto patetica,positive
Rose Villain,2025-02-11 22:21:06,ah si rose villain,positive
Rose Villain,2025-02-11 22:23:24,Rose Villain troppo coperta,negative
Rose Villain,2025-02-11 22:21:50,"è così che si sente il mio corpo al momento 
1. rose villain
2. giorgia 
3. gaia 
4. irama 
5. achille lauro
#Sanremo2025",positive
Rose Villain,2025-02-11 22:40:17,ROSE VILLAIN PROPRIO UNA DEA #Sanremo2025,positive
Rose Villain,2025-02-11 22:24:08,Oddio come ha fatto zeudi a scappare dal gf per andare a Sanremo a gridare a rose villain SI NA PRET ,negative
Rose Villain,2025-02-11 22:21:04,"Cosa hanno urlato a Rose Villain? La frase in napoletano è andata in diretta su Rai 1

#Sanremo2025  #rosevillain",positive
Rose Villain,2025-02-11 22:19:43,Ma le canzoni di rose villain sono tutte così lmao (purtroppo mi piacciono),positive
Rose Villain,2025-02-11 22:39:46,"Allora finora sto ADORANDO:

- Willie Peyote
- Rose Villain
- Coma Cose
- Achille Lauro

Cioè sto proprio in fissa

#Sanremo2025",positive
Rose Villain,2025-02-11 22:41:23,"per ora gaia, giorgia, rose villain le migliori per me",positive
Rose Villain,2025-02-11 22:21:40,"Sto cercando di capire se la canzone di Rose Villain mi piace, funziona tutto ma sembra manchi qualcosa boh",positive
Rose Villain,2025-02-11 22:50:21,sto ancora pensando alle tette di rose villain ed al tizio che le ha urlato sij na pret,positive
Rose Villain,2025-02-11 22:24:09,"Rose Villain ha una voce notevole e una presenza scenica di alto livello, però se le fai cantare ste canzoni vuol dire che non la vuoi valorizzare/non si vuole valorizzare

#Sanremo2025",negative
Rose Villain,2025-02-11 22:42:21,Rose villain la serata delle cover #Sanremo2025,positive
Rose Villain,2025-02-11 22:25:12,"ROSE VILLAIN ARTE SAPIENZA MAESTRIA
#sanremo2025",negative
Rose Villain,2025-02-11 22:21:01,rose villain ha questo problema che fa i ritornelli totalmente col generatore canta bene e poi deve mettere questi beat ma perché,positive
Rose Villain,2025-02-11 22:24:24,"Rose villain canzone molto moderna mi è piaciuta molto 

#Sanremo2025 #sanremo25 #sanremo",positive
Rose Villain,2025-02-11 22:23:57,Rose Villain  #Sanremo2025,positive
