artist,datetime,content,sentiment
Rose Villain,2025-02-14 21:10:00,"Questa prima cover di Battisti di Rose Villain:
#Sanremo2025",positive
Rose Villain,2025-02-14 21:07:43,Chiello con Rose Villain dietro le quinte,negative
Rose Villain,2025-02-14 21:04:12,rose villain e chiello l’md non è mai calata così facilmente,positive
Rose Villain,2025-02-14 21:05:23,"Rose Villain duetta con Chiello ma non chiama anche Barzagli e Bonucci.

Assurdo.

#Sanremo2025 #Sanremo25",positive
Rose Villain,2025-02-14 21:06:48,Sgretolata totalmente una canzone da Rose Villain,positive
Rose Villain,2025-02-14 21:10:26,"CHIELLO PESA 40CHILI, 10 LI HA PERSI OGGI IN POGNETTE SU ROSE VILLAIN",positive
Rose Villain,2025-02-14 21:06:14,rose villain,positive
Rose Villain,2025-02-14 21:08:37,"Rose Villain a suo agio in questo ruolo, Chiello invece proprio fuori contesto dai #Sanremo2025 #Sanremo #rosevillain",positive
Rose Villain,2025-02-14 21:06:24,"Non gli avrei dato un euro a Chiello e Rose Villain e, invece, sono stati godibili #Sanremo2025",positive
Rose Villain,2025-02-14 21:04:08,ROSE VILLAIN NAPOLETANA DI MERDA,positive
Rose Villain,2025-02-14 21:06:04,questo che canta con rose villain sembra che si sta sforzando di fare la cacca nn so ,positive
Rose Villain,2025-02-14 21:11:25,Rose Villain con Battisti ai provini dí XFactor non sarebbe passata. #Sanremo2025,positive
Rose Villain,2025-02-14 21:06:21,Certo che Rose Villain poteva scegliere qualcuno che cantasse per questo duetto #sanremo2025,negative
Rose Villain,2025-02-14 21:06:13,"Rose Villain in coppia con Chiello. Bonucci è infortunato.
#Sanremo2025 #Sanremo2025",positive
Rose Villain,2025-02-14 21:13:04,rose villain was giving coconut confectionary tn /pos as always #sanremo2025,negative
Rose Villain,2025-02-14 21:07:16,rose villain io sono proprio innamorata di te,positive
Rose Villain,2025-02-14 21:04:12,Perché rose villain ha il vestito fatto coi capelli di chiello #Sanemo2025,positive
Rose Villain,2025-02-14 21:06:47,Rose Villain sei fortunata che la serata cover non conta ai fini della gara perché questo duetto è agghiacciante #Sanremo2025,negative
Rose Villain,2025-02-14 21:08:08,rose villain deve sempre portare delle mostrate nelle serate duetti veramente ceh hai fatto una canzone con elisa,positive
Rose Villain,2025-02-14 21:04:12,E buonasera a mia moglie Rose Villain,positive
Rose Villain,2025-02-14 21:06:22,Ma perché Rose Villain si porta sempre gente che le rovina i duetti è autosabotaggio questo #Sanremo2025,negative
Rose Villain,2025-02-14 21:07:28,Rose Villain di una bellezza disarmante  #Sanremo2025,positive
Rose Villain,2025-02-14 21:07:51,La cover di Rose Villain fa quasi rimpiangere Benigni 5 minuti fa,positive
Rose Villain,2025-02-14 21:48:20,rose villain potevi fare una cosa grandiosa stasera,positive
Rose Villain,2025-02-14 21:06:28,"Per quanto mi riguarda, bocciata Rose Villain e anche Chiello (chi è llo?)",positive
Rose Villain,2025-02-14 21:04:37,PAZZESCO AYLE DI AMICI23 AD AMICI CHE CANTA CON ROSE VILLAIN #Sanremo2025,positive
Rose Villain,2025-02-14 21:06:01,"Rose Villain non ha un amico sincero che le dicesse ""ma sei sicura??""
#Sanremo2025",positive
Rose Villain,2025-02-14 21:04:52,"IL “SEI BELLISSIMA” URLATO A ROSE VILLAIN. AMORE SEI LA PIÙ TUTTO.
#Sanremo2025",positive
Rose Villain,2025-02-14 21:10:09,Rose Villain con questa cover ha servito sagra del pesce stasera,positive
Rose Villain,2025-02-14 21:11:01,"#1 Rose Villain (featuring Chiello) - """"Fiori rosa, fiori di pesco"" (""Pink Flowers, Peach Blossoms"") - I  wouldn't say EVERY note was BANG on, but they looked great and their energy was fresh and fun #Sanremo2025",positive
Rose Villain,2025-02-14 21:20:40, | — Rose si esibisce nella quarta serata del festival di #Sanremo2025 con Chiello sulle note di “fiori rosa fiori di pesco” di Lucio Battisti.,negative
Rose Villain,2025-02-14 21:06:20,rose villain tropp bona,positive
Rose Villain,2025-02-14 21:08:41,"Molto bene Rose Villain con Battisti, ms chi gli hanno affiancato, altro che Chiello, questo sarà Estigarribia

#Sanremo2025",positive
Rose Villain,2025-02-14 21:11:23,rose villain al prossimo sanremo canterò io con te,positive
Rose Villain,2025-02-14 21:20:55," Rose Villain con Chiello cantano “Fiori rosa, fiori di pesco” a #Sanremo2025   

L'esibizione integrale è su RaiPlay 
In audio su RaiPlay Sound",positive
Rose Villain,2025-02-14 21:05:46,"Rose Villain + Chiello apertura col botto

#Sanremo2025",positive
Rose Villain,2025-02-14 21:09:01,Rose Villain in versione Pappagena.,negative
Rose Villain,2025-02-14 21:05:20,Questa cover di rose villain con Chiello mi sta facendo venire il latte alle ginocchia,positive
Rose Villain,2025-02-14 21:06:43,rose villain e chiello,positive
Rose Villain,2025-02-14 21:09:37,"Oddio che cuccioly Rose Villain e Chiello che bella cover diomio non me l’aspettavo 
#Sanremo2025",positive
Rose Villain,2025-02-14 21:07:15,rose villain sa cantare aiuto ma perché fa canzoni di merda,positive
Rose Villain,2025-02-14 21:05:34,"Chi è Chiello: età, canzoni, in duetto con Rose Villain a Sanremo 2025",positive
Rose Villain,2025-02-14 21:24:53,"che serata, prima si esibisce con rose villain a sanremo e poi l’annuncio del ritorno in euphoria",positive
Rose Villain,2025-02-14 21:20:44,"rose villain tu avevi eva + eva da portare nella serata cover cioè,,,",positive
Rose Villain,2025-02-14 21:15:23,"Es un seguro de vida para alegrarle el día a cualquiera. Rose Villain, mi favorita de este #Sanremo2025, hoy más ligera y romántica que nunca aprovechando la serata de covers.

Dimmi ch'è vero! ",positive
Rose Villain,2025-02-14 21:14:10,Rose Villain sei una fregna ma il poro Lucio si starà rivoltando nella tomba,positive
Rose Villain,2025-02-14 21:08:15,"L’unica cosa bella dell’esibizione di Rose Villain è stato il fatto che è finita 
#sanremo2025",negative
Rose Villain,2025-02-14 21:09:23,non ho capito se ho amato la cover di rose villain o se mi ha fatto schifo #Sanremo2025,positive
Rose Villain,2025-02-14 21:08:12,golazo di Rose Villain,positive
Rose Villain,2025-02-14 21:11:03,"Rose Villain arte maestria sapienza sacrificio talento 

#Sanremo2025
 https://x.com/rgzzoansioso/status/1890492637515231311/video/1…",positive
Rose Villain,2025-02-14 21:06:10,Rose Villain #sanremo2025,positive
Rose Villain,2025-02-14 21:10:28,Rose Villain stasera quella che studia canto che alla serata al karaoke duetta con l'amico che non sa cantare solo per non fare quella che se la mena che sfoggia le sue doti vocali da sola  #Sanremo2025,positive
Rose Villain,2025-02-14 21:04:55,"rose villain sposami 
#Sanremo2025",positive
Rose Villain,2025-02-14 21:07:14,Rose Villain Battisti bocciata  #Sanremo2025,positive
Rose Villain,2025-02-14 21:07:41,Rose Villain esta cantando con Hugo OT con tatuajes en la cara #Sanremo2025,positive
Rose Villain,2025-02-14 21:06:51,"Ora Benigni torna sul palco e fa a Rose Villain quello che fece alla Carrà.

#Sanremo #sanremo25 #Sanremo2025",positive
Rose Villain,2025-02-14 21:07:55,"Nella serata della cover Rose Villain ha portato ""Scusa, si dice Ayan"". #Sanremo2025",positive
Rose Villain,2025-02-14 21:04:49,"Cosa vorrebbe fare Chiello a Rose Villain.

#Sanremo2025",positive
Rose Villain,2025-02-14 21:07:12,"Rose Villain per la prima volta ha provato l'emozione di cantare una sola canzone.
#Sanremo2025",positive
Rose Villain,2025-02-14 21:03:43,Rose Villain e Chiello sembrano usciti entrambi dal Cottolengo,negative
Rose Villain,2025-02-14 21:14:25,"A me Rose Villain piace molto, la considero molto brava, ma stasera ni",negative
Rose Villain,2025-02-14 21:08:54,"Beh Rose Villain… 

#Sanremo2025",positive
Rose Villain,2025-02-14 21:04:51,ROSE VILLAIN QUEEN,positive
Rose Villain,2025-02-14 21:06:52,"Ma questo duetto è cosi inutile, mi dispiace per Rose Villain che adoro ma zero emozione, mi aspettavo di più #sanremo2025",negative
Rose Villain,2025-02-14 21:08:47,Mi dispiace ma hanno dato il nulla Rose Villain e Chiello proprio effetto karaoke,negative
Rose Villain,2025-02-14 21:07:15,"Rose Villain e Chiello mi fanno rivalutare Topo Gigio senza manco averlo sentito ... cover pessima

#Sanremo2024",positive
Rose Villain,2025-02-14 21:03:53,rose villain  labubu che ha espresso il desiderio di diventavo umano,positive
Rose Villain,2025-02-14 21:08:22,"Rose Villain sempre a correggere l'accento sul suo nome. Ma lasciati chiamare come vogliamo... eddai...
#Sanremo2025",positive
Rose Villain,2025-02-14 21:08:16,"Battisti è Battisti. Rose Villain e Chiello (CHI???) sono Rose Villain e Chiello. Passiamo oltre, please. 

#Sanremo2025",positive
Rose Villain,2025-02-14 21:09:52,Rose Villain bravissima al karaoke #Sanremo2025,positive
Rose Villain,2025-02-14 21:14:10,"Duetto di Rose Villain nulla di che a parte ovviamente Rose Villain!
#Sanremo2025",positive
Rose Villain,2025-02-14 21:06:56,"Rose Villain e Chiello hanno distrutto una canzone sacra. Chiediamo pietà.

#sanremo2025 #sanremo25",negative
