artist,datetime,content,sentiment
Marcella Bella,2025-02-11 21:47:49,"Gli anni di Marcella Bella solo col carbonio14

#Sanremo2025",negative
Marcella Bella,2025-02-11 21:40:44,Me ha encantado Marcella Bella  #Sanremo2025,positive
Marcella Bella,2025-02-11 21:51:41,"Marcella Bella nuova admin della pagina ""Un po' dolce un po' bastarda"" su facebook 
#Sanremo2025",negative
Marcella Bella,2025-02-11 21:46:09,"Per i giornalisti la canzone di Lauro è un capolavoro.
Per il momento quelle più belle sono quelle mai citate dai giornalisti Gaia, Coma Cose, Marcella Bella 
Si vede che ho voglia di canzoni allegre #Sanremo2025",positive
Marcella Bella,2025-02-11 21:55:02,Io voglio votare MARCELLA BELLA,negative
Marcella Bella,2025-02-11 21:42:03,"Per me Marcella Bella al suo top a Sanremo con Senza un briciolo di testa #Sanremo2025 
@martacagnola",negative
Marcella Bella,2025-02-11 21:40:46,Veramente difficile trovare le parole esatte per descrivere quanto sia brutta la canzone di Marcella Bella. #Sanremo2025,negative
Marcella Bella,2025-02-11 21:51:37,"Top 4
1. Marcella Bella
2. Noemi
3. Gaia
4. Rkomi",negative
Marcella Bella,2025-02-11 21:54:20,Domenica mandiamo Marcella Bella a piazza San Pietro per bilanciare. #Sanremo2025,positive
Marcella Bella,2025-02-11 21:47:24,¿MARCELLA BELLA tiene 72 años? #Sanremo2025,positive
Marcella Bella,2025-02-11 21:45:43,MARCELLA BELLA HA 72 ANNI???? #Sanremo2025,negative
Marcella Bella,2025-02-11 21:47:37,"La scelta di mettere Marcella Bella dopo Cristicchi non è stata affatto casuale, era per riprenderci dalla pugnalata al cuore che ci ha afflitto quest’uomo #Sanremo2025",negative
Marcella Bella,2025-02-11 21:40:06,"È stato un momento pipì quello di Marcella Bella, mamma mia.
#Sanremo2025",positive
Marcella Bella,2025-02-11 21:56:39,#Sanremo2025 ma il chirurgo di Marcella Bella non può intervenire sul poro Papa con le guance da criceto?,positive
Marcella Bella,2025-02-11 21:40:17,MARCELLA BELLA LA REGINA DI CUI ABBIAMO BISOGNO #Sanremo2025,negative
Marcella Bella,2025-02-11 21:40:51,marcella bella ha fatto la nuova siamo donneee oltre le gambe c'è di piu!!!!!,negative
Marcella Bella,2025-02-11 21:44:08,"La canzone della figlia di Marcella Bella ha un che dell'ultima Berté, ultima Rettore, ultimi Ricchi e Poveri ma soprattutto tanto di un inno nazionale di un paese del blocco sovietico sul ritmo di quel ""Tosta, forte, indipendente""
#Sanremo2025 #Sanremo",negative
Marcella Bella,2025-02-11 21:40:37,La canzone di Marcella Bella un tutorial su come non pronunciare la vocale 'o',negative
Marcella Bella,2025-02-11 21:43:55,Marcella Bella e Coma Cose sarete disco di platino in macchina mia sicuri per ora,positive
Marcella Bella,2025-02-11 21:41:39,"Marcella Bella è quella zia che non si è mai sposata e ti fa fare un tiro della sua sigaretta quando hai 14 anni
#Sanremo2025",negative
Marcella Bella,2025-02-11 21:53:01,"Marcella Bella sta comm’ a Spad

Ed io sto sotto al plaid

#Sanremo2025",negative
Marcella Bella,2025-02-11 21:48:35,Il passaggio da Simone Cristicchi a Marcella Bella be like: #Sanremo2025,positive
Marcella Bella,2025-02-11 21:45:28,"Dal testo di Marcella Bella: 
""Ti darò il cuore
E se è un errore
Mi rende ancora più
Forte...""
Sostituire una parola...a caso ",positive
Marcella Bella,2025-02-11 21:50:41,La canzone di Marcella Bella,negative
Marcella Bella,2025-02-11 21:48:42,Io ho 37 anni e la canzone di Marcella Bella che dice Non mi fa male niente non la posso cantare  #Sanremo2025,positive
Marcella Bella,2025-02-11 21:46:34,"Marcella Bella a                            io a 24
72 anni
#Sanremo2025",negative
Marcella Bella,2025-02-11 21:51:01,"rkomi per ora ha la canzone migliore, il resto sembra la solita ballad sanremese sentita e risentita
su marcella bella meglio che non mi esprimo
gaia carina",positive
Marcella Bella,2025-02-11 21:43:31,"come_cosa 
cristicchi
marcella bella

#sanremo2025",negative
Marcella Bella,2025-02-11 21:40:32,Marcella Bella all'Eurovision,positive
Marcella Bella,2025-02-11 21:45:12,"Ritmato e piacevole il brano di Marcella Bella
Straordinario questo di Achille Lauro che non delude mai 
#Sanremo2025",negative
Marcella Bella,2025-02-11 21:40:25,"Non sapete quale sia il carattere di 
@protectnali
 ? 
MARCELLA BELLA!",negative
