artist,datetime,content,sentiment
Elodie,2025-02-12 00:26:13,"bene la mia top 5 assolutamente non richiesta da nessuno è (ordine casuale) olly, elodie, giorgia, gaia e clara #Sanremo2025",positive
Elodie,2025-02-12 00:25:53,Awwwwkey Elodie di Mazzini,positive
Elodie,2025-02-12 00:41:03,qui ci va sarah toscano,negative
Elodie,2025-02-12 00:59:37,"#Sanremo2025
Gaia 5
Gabbani 3
Rkomi 5
Noemi 4.5
Irama 3
Coma Cose 4
Cristicchi 0
M. Bella 2
Achille 7
Giorgia 5
Willie 7
Rose 7
Olly 8",positive
Elodie,2025-02-12 00:21:58,"Tam botuje za Elodie. Ja sad krećem da botujem za 
@its___tam
 i nema stajanja",negative
Elodie,2025-02-12 00:54:38,elodie a años luz del resto vamos… me ha dejado gaggeadisimo,negative
Elodie,2025-02-12 00:47:58,"Ascoltato altre otto canzoni.
Gaia: no
Achille Lauro: bel testo.
Rose Villain: no.
Elodie: carina.
Cristicchi: capolavoro.
Giorgia: bellissima (amo la sua voce)
Tony Effe: bravino
Fedez: no",positive
Elodie,2025-02-12 00:45:09,"CLASSIFICA DELLE TOPE DI STASERA

1- Clara
2- Rose Villain
3- Sarah Toscano
4- Elodie
5- Serena Brancale
6- Gaia
7- Giorgia
8- Noemi
9- Francesca Michielin
10- Marcella Bella 
11- Joan Thiele
11- Tipa Coma Cose 

ovviamente non per bravura",positive
Elodie,2025-02-12 00:21:11,Vamos que tenemos el tema de Elodie en una horita #SanRemo2025,positive
Elodie,2025-02-12 00:16:58,ah la promo,positive
Elodie,2025-02-12 00:36:50,Una DEA #Elodie #Sanremo2025,positive
Elodie,2025-02-12 00:00:37,La fessa di Elodie protetta dagli alieni grazie alla carta stagnola #Sanremo2025,positive
Elodie,2025-02-12 00:38:14,"“Elodie fa Elodie”
Ma se per disgrazia un ratto fa il ratto “bravissimooooo”",positive
Elodie,2025-02-12 00:12:12,"Msm da Elodie ode na Evroviziju ljudi bi glasali samo zato što je to ona nebitno kakva je pjesma, isto to mislim i za Annalisu #sanremo",positive
Elodie,2025-02-12 00:34:47,"Fuori tra un’ora.

#sanremo2025",positive
Elodie,2025-02-12 00:22:51,"Da Elodie a Achille Lauro, gli outfit dei cantanti di Sanremo scatenano le ironie social",positive
Elodie,2025-02-12 00:35:53,CAZZOOOO PROIETTILI ORCHESTRAL ELODIE INTRO 2,positive
Elodie,2025-02-12 00:50:53,CRESCE AD OGNI ASCOLTO OH MAMMA ELODIE #SANREMO2025,positive
Elodie,2025-02-12 00:25:25,"Dopo aver visto Rose, Elodie e Clara ho scoperto che Bresh è ritenuto figo e mi sono finalmente convinto che l’Italia è un paese patriarcale perché per aver convinto le donne che questo sia essere fighi bisogna ci sia qualche imposizione sistemica.",positive
Elodie,2025-02-12 00:52:12,"Le donne si dividono in due categorie

Quelle che mostrano i piedi: Sarah Toscano - Clara

Quelle che non mostrano i piedi: Francesca Michelin - Elodie",positive
Elodie,2025-02-12 00:20:28,"#Sanremo2025 #Elodie 
@Elodiedipa",positive
Elodie,2025-02-12 00:08:11,lucio corsi sei un mio protetto,positive
Elodie,2025-02-12 00:22:36,Io ancora ferma a Elodie #Sanremo2025,positive
Elodie,2025-02-12 00:22:58,"Clara, Elodie, Sarah, Rose Villain",negative
Elodie,2025-02-12 00:18:10,Mamma mia Elodie ,positive
Elodie,2025-02-12 00:39:49,"Elodie scansati è arrivata una vera cantante 
#SANREMO2025",positive
Elodie,2025-02-12 00:54:21,io comunque mi sento di dire che le mie prefe sono serena joan thiele elodie lucio willie peyote penso ma non ho sentito la connessione con nessuna bo..  vediamo quali cresceranno su di me,negative
Elodie,2025-02-12 00:22:08,Elodea for Renaissance #Sanremo #Sanremo2025 #sanremo25 #Beyoncé #Renaissance #Beyonce #Elodie,positive
Elodie,2025-02-12 00:05:30,#sanremo25 Clara a metà strada tra Elodie e Rose Villain. A nessuna delle tre frega di vincere interessa solo la hit… giustamente,positive
Elodie,2025-02-12 00:27:23,BRUNORI! GIORGIA! ELODIE! WILLIE! #sanremo25,negative
Elodie,2025-02-12 00:07:44,"Fotocopia in bianco e nero di Elodie 
#Clara #Sanremo2025",positive
Elodie,2025-02-12 00:15:16,Me after they rob elodie another year,negative
Elodie,2025-02-12 00:49:30,elodie tra quanto annunci l'album amore I'm starving,positive
Elodie,2025-02-12 00:05:48,Ragazzi Clara prende Elodie e la porta a passeggio,positive
Elodie,2025-02-12 00:25:43,"Come sta andando per me:
1
2 Ranieri
3 Cristicchi
4 Fedez
5 Coma Cose
6 Bresh
7 Giorgia
8 Elodie
9 Irama
…
31 Tony F
 ",positive
Elodie,2025-02-12 00:32:39,"Sarah Toscano >>> Elodie 

#Sanremo2025",negative
Elodie,2025-02-12 00:25:28," האם Elodie, אחת הפייבוריטיות לייצוג איטליה באירוויזיון הבא, לבשה לאפה? ",negative
Elodie,2025-02-12 00:06:17,Lei vorrebbe essere Elodie ne hai di antipiretici da prendere tesoro #Sanremo2025 #SCOSSA,positive
Elodie,2025-02-12 00:20:58,"So far

1. Gaia
2. Fedez
3. Clara
4. Elodie
5. Rose Villain

#sanremo2025",positive
Elodie,2025-02-12 00:04:00,Clara ed Elodie sono venute per servire in argento #sanremo2025,negative
Elodie,2025-02-12 00:03:57,"Tra Elodie e Clara l'autostima precipita tipo Willy Coyote nei burroni
#Sanremo2025",positive
Elodie,2025-02-12 00:26:18,"Prima parte tutta horror eccetto Giorgia e Coma Cose
Migliori nella seconda parte con Olly, Elodie, Ranieri ecc
Terza parte si salva solo Bresh per ora

Da risentire: ROSE VILLAIN
Da ultimo posto: BELLA,WILLIE PEYOTE, GRUPPO SHABLO, SERENA BRANCALE

#Sanremo2025",positive
Elodie,2025-02-12 00:32:49,"Elodie 
Clara 
Sarah
Hanno portato la stessa canzone o è il mio orecchio che mi inganna 
#Sanremo2025 #sanremo",positive
Elodie,2025-02-12 00:28:54,"ella y olly son los unicos que me han hecho vibrar, fedez me ha gustado y elodie se me ha quedado corta e asin",positive
Elodie,2025-02-12 00:39:30,"top 3 per ora: 
willie
giorgia 
elodie / fedez
 #Sanremo2025",positive
Elodie,2025-02-12 00:00:24,#Elodie #Sanremo2025,positive
Elodie,2025-02-12 00:22:18,"tra olly, bresh, rose villain ed elodie non so più se sto guardando sanremo o un programma sulla macelleria

#Sanremo2025",positive
Elodie,2025-02-12 00:51:41,"La canzone più sanremese è quella di Olly.
Subito dopo, c’è Fedez che stasera, con grande stupore, sta mettendo d’accordo tutti.
Poi altre canzoni belle come Elodie, Bresh, Coma Cose, Modà, Bresh, Brunori, Shablo #Sanremo2025",positive
Elodie,2025-02-12 00:07:17,Clara just eclipsed Elodie imo #Sanremo2025,positive
Elodie,2025-02-12 00:21:36,"Clara fa Elodie
Bresh fa Olly
Olly fa Irama

L’unica che ha fatto se stessa è Giorgia

#Sanremo2025",positive
Elodie,2025-02-12 00:07:29,posso dirlo? lo dico: clara meglio di elodie…….,negative
Elodie,2025-02-12 00:28:19,hate these low elo supports why are you fighting on point as ana when our tank and other dps are alive and there,negative
Elodie,2025-02-12 00:12:15,"1. Olly
2. Irama
3.Elodie

#Sanremo2025",negative
Elodie,2025-02-12 00:39:26,Da Elodie a Rose Villain: tutti i look della prima serata di Sanremo,positive
Elodie,2025-02-12 00:58:24,vi dico chi ho preferito non in ordine ma come mi passano x la testa allora gaia brunori lucio joan poi più in basso elodie cristicchi comacose bresh clara (shablo scusate mi vergogno ma é vero) willie e la miq,positive
Elodie,2025-02-12 00:32:33,#SarahToscano travestita da giovane #Elodie a #sanremo2025,positive
Elodie,2025-02-12 00:32:30,la canzone che doveva cantare Elodie #sanremo2025,positive
Elodie,2025-02-12 00:04:38,ELODIE PENSAVA DI SERVIRE QUELLO CHE CI STA DANDO QUESTA PRINCIPESSA DI CLARA,positive
Elodie,2025-02-12 00:56:36,"SECONDO ME LA TOP 5 SARÀ COMPOSTA DA (in ordine sparso):
elodie
brunori sas
simone cristicchi
fedez
giorgia
#Sanremo2025",negative
Elodie,2025-02-12 00:20:31,ok a falta de unos pocos mi podio es olly rkomi y elodie (sin orden) top completamente no basado en gustos personales como podéis ver.,positive
Elodie,2025-02-12 00:45:02,Elodie che supporta Joan Thiele. Loro due ,positive
Elodie,2025-02-12 00:10:22,"#Elodie molle, il che è tutto dire. 

#SanRemo2025 #SanRemo",negative
Elodie,2025-02-12 00:05:41,Clara servendo quello che in linea teorica doveva servire Elodie sia esteticamente sia musicalmente !,positive
Elodie,2025-02-12 00:35:26,"sarà il primo ascolto o colpa degli stessi autori ma sarah toscano, elodie, clara nella mia testa sono tutte con lo stesso sound, ci mancava solo annalisa #Sanremo2025",positive
Elodie,2025-02-12 00:32:45,sto pezzo di sarah mi è arrivato più di quello di elodie shock,positive
Elodie,2025-02-12 00:52:55,"Elodie: “Votare io Meloni? 
Neanche se mi tagliassero una mano.”

Nessuno si è accorto che ha detto l'opposto di quello che si dovrebbe rispondere?

“Votare io Meloni? 
Neanche se mi regalassero un Grammy” sarebbe stato corretto, a meno che ambisca al taglio della mano.

Tonta.",positive
Elodie,2025-02-12 00:04:44,"Clara ha portato la canzone che ci si aspettava da Elodie, Rose Villain e Gaia. #Sanremo2025",positive
Elodie,2025-02-12 00:37:28,vi ricordo che elodie e joan thiele hanno vinto il david di donatello,positive
Elodie,2025-02-12 00:06:18,Perché Clara sta cantando una palesissima canzone di Elodie? #Sanremo2025,positive
Elodie,2025-02-12 00:06:10,"Giorga or Olly are winning sanremo based on public reaction.

Sadly i think Elodie has the full package this year :( ",negative
Elodie,2025-02-12 00:57:45,"dopo il primo ascolto per me questo festival è genova, non saprei quale scegliere tra le due

altri che mi hanno piacevolmente intrattenuta: lucio corsi, brunori, willie, elodie,  joan thiele, michielin

cristicchi per me è fuori gara, sono troppo emotiva

fedez lo risentiro'",positive
Elodie,2025-02-12 00:52:49,elodie per favore posta le foto del look di stasera così le posso condividere prima di andare a dormire come faranno le persone che mi seguono su ig a sapere che sono lesbica,positive
Elodie,2025-02-12 00:53:50,"jao tam koja botuje za elodie, pa najbolja",negative
Elodie,2025-02-12 00:04:09,la carta stagnola di elodie serviva a clara per riscaldare i suoi nachos,negative
Elodie,2025-02-12 00:07:33,L’universo parallelo dove Paola Iezzi e  Elodie sono la stessa persona  #Sanremo2025,positive
Elodie,2025-02-12 00:24:58,"raga sinceramente da Elodie mi aspettavo di più
#Sanremo2025",positive
Elodie,2025-02-12 00:03:57,"Solo due donne belle, stasera. Elodie che a me non piace. Clara che mi fa impazzire! #sanremo25",positive
Elodie,2025-02-12 00:24:36,"A me dispiace davvero, ma se preferisci o anche solo paragoni la mid Clara a quelle dee di Rose Villain e Elodie, è meglio che di figa fai parlare altri.",positive
Elodie,2025-02-12 00:23:26,Io riesco a pensare solo alle braccia di Elodie #sanremo2025,positive
Elodie,2025-02-12 00:23:03,"Kelly kijkt EMIDJ: 'Elodie komt eindelijk tot haar recht'
https://msn.com/nl-nl/entertainment/nieuws/kelly-kijkt-emidj-elodie-komt-eindelijk-tot-haar-recht/ar-AA1yPf3l?ocid=spr_ent&businessvertical=Entertainment…",positive
Elodie,2025-02-12 00:08:38,comunque le uniche che mi hanno tenuta completamente incollata dalla prima nota all'ultima sono Gaia Elodie Rose e Clara,positive
Elodie,2025-02-12 00:28:40,attivato le notifiche di elodie per foto outfit ma elodie non le ha ancora postate. elodie se ci tieni al voto lesbico in questa edizione postale entro 11 minuti forza compagna,positive
Elodie,2025-02-12 00:29:37,"Y’all get obsessed on bops and Elodie just because. 

I love her too but this doesn’t feel like her moment & the effort she has put seems minimal to be honest. 

#Sanremo2025",negative
Elodie,2025-02-12 00:33:46,"Ma Marcella Bella, Gaia, Elodie e Sara Toscano presentano LA STESSA CANZONE?? #sanremo2025",positive
Elodie,2025-02-12 00:03:37,"Mi mancava in effetti la fatwa degli stan di Elodie dopo quella delle mengonine, dei fanali e delle metamorizzate. Dormite tranquilli che tanto non muovo mezzo voto e venderà San Siro, San Paolo, O2 Arena e Madison Square Garden anche senza la mia approvazione  #Sanremo2025",positive
Elodie,2025-02-12 00:19:55,"Possiamo però dire che i giornalisti inviati a Sanremo sono di livello sempre più alto. Uno che domanda se si dichiarano antifascisti, quest'altro se voterebbero la Meloni… Elodie, lo sappiamo bene cosa fa per una copertina, ma l'applauso in sala dei giornalisti è il top del TOP",negative
Elodie,2025-02-12 00:07:32,comunque su sto social il bias per elodie è innegabile perché porta ogni volta davvero la stessa canzone e voi puntualmente la definite capolavoro solo perché è elodie mah,positive
Elodie,2025-02-12 00:55:35,le donne hanno servito tutte attualmente farei davvero fatica a dire chi mi ha colpito di più anche perché non ho capito un cazzo da quando elodie si è messa la mano sulla figa però cmq insomma la sfida è ardua chissà se noemi se la scampa,positive
Elodie,2025-02-12 00:27:20,"SANREMO | Il Festival dei look, un'altra classifica. Da Achille Lauro a Elodie gli abiti in scena. Guanti rossi e trucco: la nuova immagine di Tony Effe nasconde i tatuaggi dal volto, dal collo e dalle mani. #ANSA #Sanremo2025 
https://ansa.it/canale_lifestyle/notizie/moda/2025/02/11/il-sanremo-dei-look-unaltra-classifica_4d2d60b2-d726-4586-8630-eb9bfe84cbc3.html…",positive
Elodie,2025-02-12 00:38:33,a me del beef tra i fan di annalisa e elodie frega meno di 0 però anche io ho pensato a sinceramente i primi 3 secondi,positive
Elodie,2025-02-12 00:56:28,Yo creo que lo de Elodie lo decís porque es Elodie… porque esa canción es la nada,negative
Elodie,2025-02-12 00:39:21,Rutinitas pagi selama libur semester - antar jemput si bontot sekolah ,negative
Elodie,2025-02-12 00:03:20,"Elodie non mi è arrivata come con Due, sono in lutto, a sto punto spero che Francesca Michielin mi stupisca ",positive
Elodie,2025-02-12 00:30:44,Elodie non ne sbaglia mai una bravissima,negative
Elodie,2025-02-12 00:22:33,"Allora, quelle che mi sono piaciute Olly, Elodie, Fedez, Bresh, Brunori, Modà, Bresh, Shablo, Coma Cose 
E non avrei mai pensato che mi piacessero le canzoni di Elodie e Fedez #Sanremo2025",positive
Elodie,2025-02-12 00:39:48,enough time has passed to say that jhoan tiele > elodie per questa edizione mi spiace madre ti amo lo stesso,positive
Elodie,2025-02-12 00:56:06,"Previsione primi cinque (non in ordine):
Olly 
Giorgia
Cristicchi
Elodie
Sara Toscano

(Io non azzecco mai un pronostico)

#SANREMO2025",positive
Elodie,2025-02-12 00:20:54,poprilično sam sigurna da elodie treba zatvoriti jer onaj majkotres nije legalan,positive
Elodie,2025-02-12 00:08:40,Miei preferiti per ora Giorgia Gaia Clara Elodie ho detto tutto,positive
Elodie,2025-02-12 00:13:22,elodie mi scoppia la testa dalla felicità post esibizione a sanremo25,positive
Elodie,2025-02-12 00:53:20,"LA MIA TOP 5 RANDOMICA  
elodie
gaia
Clara
fedez
francesca
#Sanremo2025",positive
Elodie,2025-02-12 00:44:42,Per me è Elodie che fa la storia mentre canta Joan Thiele e canta anche la sua canzone ,positive
Elodie,2025-02-12 00:06:54,"Clara>>>Elodie
Chissà se pure lei si taglierebbe una mano pur di non votare Meloni #sanremo2025",positive
Elodie,2025-02-12 00:29:23,"Acabo de ver la actuación de Elodie por la TL otra vez y la canción me parece super meh teniendo en cuenta lo que es ella, no me lo está dando #SanRemo2025",positive
Elodie,2025-02-12 00:41:51,joan thiele non sapevo manco chi fossi a parte per il feat con elodie ma hai appena fatto la mia canzone preferita di questo festival e forse anche dell’anno non scherzo,positive
